drugbank_id	mondo_id
DB00099	0018542
DB12092	0010811
DB00059	0004967
DB01388	0005044
DB00056	0018874
DB00065	0005306
DB00065	0005101
DB00065	0009960
DB00065	0008383
DB01395	0001932
DB01395	0001410
DB00063	0005542
DB01394	0018088
DB01393	0021187
DB00061	0007064
DB00060	0005314
DB00068	0005314
DB00067	0024574
DB01397	0008143
DB01397	0021146
DB01397	0002471
DB01397	0002400
DB01397	0008383
DB00073	0011508
DB00073	0012105
DB00073	0019124
DB00073	0008383
DB00072	0006244
DB00078	0018906
DB00087	0005314
DB00085	0001684
DB00082	0019933
DB12070	0005132
DB00091	0006733
DB00091	0008383
DB00090	0001586
DB01349	0005044
DB00017	0008159
DB00017	0005382
DB01348	0005044
DB00015	0004781
DB00014	0005133
DB00013	0005279
DB01352	0013600
DB01351	0013600
DB01351	0002125
DB01351	0005027
DB01359	0005044
DB00027	0002307
DB00026	0011776
DB00026	0016168
DB00026	0008383
DB01357	0005133
DB01356	0008143
DB01356	0021146
DB01356	0024612
DB01356	0004985
DB01356	0008383
DB00023	0004967
DB00022	0005231
DB01353	0013600
DB00031	0004781
DB00030	0005147
DB00030	0005148
DB00038	0002049
DB00036	0010119
DB00036	0002244
DB00036	0010604
DB01367	0005180
DB00035	0024574
DB01365	0005468
DB01364	0011786
DB01364	0021146
DB01364	0003781
DB01364	0005709
DB01364	0005642
DB01364	0003014
DB01364	0005324
DB01364	0006004
DB00043	0044212
DB00041	0018874
DB00041	0005191
DB00049	0002144
DB00047	0005147
DB00047	0005148
DB00046	0005147
DB00046	0005148
DB01377	0008159
DB01377	0002203
DB01377	0005298
DB00053	0018150
DB00052	0006909
DB00052	0019499
DB00052	0008300
DB00051	0011429
DB00051	0005306
DB00051	0006559
DB00051	0005101
DB00051	0009960
DB00051	0008383
DB01382	0005148
DB01380	0011786
DB01380	0009410
DB01380	0011508
DB01380	0001461
DB01380	0001405
DB01380	0000004
DB01380	0002572
DB01380	0015898
DB01380	0002471
DB01380	0001198
DB01380	0002400
DB01380	0015614
DB01380	0002307
DB01380	0004967
DB01380	0004872
DB01380	0004855
DB01380	0004857
DB01380	0004795
DB01380	0004773
DB01380	0005984
DB01380	0002081
DB01380	0004577
DB01380	0005848
DB01380	0015253
DB01380	0005642
DB01380	0006955
DB01380	0018906
DB01380	0003085
DB01380	0005538
DB01380	0006814
DB01380	0042458
DB01380	0043789
DB01380	0005480
DB01380	0004126
DB01380	0041095
DB01380	0006604
DB01380	0005301
DB01380	0005306
DB01380	0007915
DB01380	0006684
DB01380	0005377
DB01380	0005328
DB01380	0019801
DB01380	0006594
DB01380	0005265
DB01380	0006554
DB01380	0006545
DB01380	0006547
DB01380	0043455
DB01380	0018479
DB01380	0005101
DB01380	0005083
DB01380	0005093
DB01380	0043233
DB01380	0019558
DB01380	0019338
DB01380	0009960
DB01380	0020283
DB01380	0020108
DB01380	0019122
DB01380	0007179
DB01380	0019013
DB01380	0009691
DB01380	0008383
DB13359	0002203
DB13359	0003019
DB12026	0005231
DB12023	0004802
DB01309	0005015
DB01307	0005015
DB01306	0005015
DB01328	0005545
DB01328	0005247
DB01328	0005249
DB01328	0021201
DB01327	0004789
DB01327	0004652
DB01327	0005970
DB01327	0006669
DB01327	0021201
DB01326	0005970
DB01326	0005545
DB01326	0020920
DB01326	0005247
DB01326	0005249
DB01326	0021201
DB01324	0005044
DB01330	0000918
DB01330	0024412
DB01330	0004652
DB01330	0005970
DB01330	0005545
DB01330	0004264
DB01330	0020920
DB01330	0021201
DB02659	0012672
DB02659	0004868
DB02659	0002203
DB02659	0008948
DB00009	0004781
DB00009	0005279
DB00008	0005231
DB00007	0000088
DB00007	0005133
DB00005	0011429
DB00005	0005306
DB00005	0008383
DB00003	0009061
DB00002	0021063
DB00002	0000536
DB00002	0004958
DB00002	0005595
DB01333	0002258
DB01333	0005970
DB01333	0005545
DB01333	0005280
DB01333	0005247
DB01333	0005249
DB01333	0021201
DB01332	0021108
DB01332	0024412
DB01332	0001316
DB01332	0001080
DB01332	0005970
DB01332	0005945
DB01332	0005545
DB01332	0004277
DB01332	0004264
DB01332	0020920
DB01332	0005247
DB01332	0005249
DB01332	0021201
DB01331	0000918
DB01331	0000744
DB01331	0024412
DB01331	0001080
DB01331	0004652
DB01331	0005970
DB01331	0005945
DB01331	0005545
DB01331	0004277
DB01331	0004264
DB01331	0020920
DB01331	0021201
DB00010	0006909
DB01340	0005044
DB01409	0004849
DB01409	0005607
DB01406	0005133
DB01401	0008143
DB01401	0008383
DB01400	0009688
DB01418	0005279
DB01418	0008559
DB01416	0001080
DB01416	0002258
DB01416	0002186
DB01416	0004652
DB01416	0005972
DB01416	0005545
DB01416	0004277
DB01416	0021201
DB01413	0040732
DB01413	0004652
DB01413	0005972
DB01413	0005545
DB01411	0011786
DB01410	0011786
DB01410	0005324
DB02701	0019975
DB02703	0024472
DB02703	0001701
DB02703	0001797
DB02703	0024313
DB02703	0001249
DB02703	0040732
DB02703	0003781
DB02703	0001125
DB02703	0015766
DB02703	0001080
DB02703	0002307
DB02703	0004926
DB02703	0002258
DB02703	0004789
DB02703	0004768
DB02703	0005961
DB02703	0004652
DB02703	0005976
DB02703	0005970
DB02703	0005945
DB02703	0005888
DB02703	0005898
DB02703	0005834
DB02703	0005867
DB02703	0016595
DB02703	0005777
DB02703	0005701
DB02703	0005642
DB02703	0005664
DB02703	0006921
DB02703	0006956
DB02703	0005680
DB02703	0005683
DB02703	0005545
DB02703	0004215
DB02703	0004277
DB02703	0004264
DB02703	0006604
DB02703	0020920
DB02703	0006651
DB02703	0006670
DB02703	0005297
DB02703	0005247
DB02703	0005249
DB02703	0006552
DB02703	0005114
DB02703	0005119
DB02703	0019633
DB02703	0019359
DB02703	0019360
DB02703	0021680
DB02703	0019365
DB02703	0006019
DB02703	0018077
DB02703	0020283
DB02703	0019186
DB02703	0021201
DB11264	0000745
DB12598	0009061
DB00579	0011122
DB00578	0005280
DB00578	0005247
DB00577	0005770
DB00577	0005700
DB00577	0005609
DB00577	0043653
DB00576	0019345
DB00576	0019121
DB00575	0005302
DB00575	0005338
DB00575	0005044
DB00574	0011122
DB00573	0008143
DB00573	0008383
DB00582	0001648
DB00582	0016426
DB00582	0042233
DB00582	0044070
DB00581	0001711
DB00581	0002203
DB12553	0024343
DB12553	0001280
DB12553	0005480
DB12553	0006554
DB12553	0006547
DB12553	0019558
DB13884	0010604
DB12554	0005052
DB11222	0045011
DB11222	0023597
DB00589	0008000
DB00589	0019933
DB00588	0011786
DB00588	0004849
DB00588	0004784
DB00588	0004765
DB00588	0005480
DB00588	0006554
DB00588	0006547
DB00588	0019558
DB00586	0008143
DB00586	0005306
DB00586	0008383
DB00585	0001126
DB00585	0006896
DB00585	0004247
DB00585	0007186
DB00592	0005746
DB00592	0005654
DB00590	0005044
DB00590	0010811
DB13896	0005105
DB00599	0009468
DB00599	0005027
DB00598	0005044
DB00596	0005480
DB00596	0006554
DB00596	0006547
DB00596	0019558
DB00595	0001249
DB00595	0003781
DB00595	0001125
DB00595	0001080
DB00595	0002258
DB00595	0005961
DB00595	0005976
DB00595	0005888
DB00595	0005834
DB00595	0005777
DB00595	0006921
DB00595	0005683
DB00595	0004264
DB00595	0005247
DB00595	0005249
DB00595	0005119
DB00595	0019633
DB00595	0019359
DB00595	0019360
DB00595	0006019
DB00595	0019186
DB00595	0021201
DB00594	0005044
DB11248	0006661
DB00657	0005044
DB00656	0002009
DB00655	0001410
DB00654	0006875
DB00654	0005338
DB00653	0001072
DB00653	0002203
DB00651	0004849
DB00651	0005607
DB00650	0001700
DB00669	0008000
DB00669	0043537
DB00668	0003781
DB00668	0004822
DB00668	0004849
DB00668	0005468
DB00668	0005338
DB00666	0000088
DB00666	0005133
DB00663	0005480
DB00663	0006554
DB00663	0006547
DB00663	0019558
DB00661	0004981
DB00661	0005542
DB00661	0005044
DB00661	0006021
DB00670	0004247
DB11315	0011786
DB11315	0005709
DB11315	0005052
DB11315	0006004
DB09010	0021063
DB00678	0005044
DB00678	0005016
DB09014	0005618
DB09013	0006875
DB09013	0005338
DB00675	0004953
DB00675	0004379
DB00672	0005148
DB00671	0003781
DB00671	0001080
DB00671	0002258
DB00671	0004277
DB00671	0005247
DB09016	0002050
DB00681	0001648
DB00681	0001249
DB00681	0003781
DB00681	0001080
DB00681	0002258
DB00681	0002026
DB00681	0005961
DB00681	0005976
DB00681	0005886
DB00681	0005888
DB00681	0005834
DB00681	0005777
DB00681	0005724
DB00681	0005657
DB00681	0006921
DB00681	0005683
DB00681	0004277
DB00681	0042484
DB00681	0042433
DB00681	0005445
DB00681	0006764
DB00681	0042233
DB00681	0005247
DB00681	0005249
DB00681	0005119
DB00681	0019633
DB00681	0018312
DB00681	0019359
DB00681	0019360
DB00681	0006019
DB00681	0019136
DB00681	0019186
DB00681	0044070
DB00681	0011989
DB00681	0021201
DB09020	0002203
DB09026	0005044
DB00687	0009410
DB00687	0015898
DB00686	0018301
DB00685	0025598
DB00685	0040732
DB00685	0001080
DB00685	0005970
DB00685	0005867
DB00685	0004264
DB00685	0042451
DB00685	0005247
DB00685	0021201
DB00684	0002307
DB00684	0004926
DB00684	0004768
DB00684	0005970
DB00684	0005945
DB00684	0005642
DB00684	0005545
DB00684	0006604
DB00684	0020920
DB00684	0006651
DB00684	0006670
DB00684	0020283
DB00682	0000831
DB00682	0006809
DB09027	0005231
DB00691	0005044
DB00690	0013600
DB00619	0011719
DB00619	0016586
DB00619	0006115
DB00619	0011934
DB00619	0011895
DB00618	0001797
DB00618	0001249
DB00618	0003781
DB00618	0001080
DB00618	0002258
DB00618	0005961
DB00618	0005976
DB00618	0005888
DB00618	0005834
DB00618	0005777
DB00618	0006921
DB00618	0005683
DB00618	0005545
DB00618	0004277
DB00618	0004264
DB00618	0005247
DB00618	0005249
DB00618	0005119
DB00618	0019633
DB00618	0019359
DB00618	0019360
DB00618	0006019
DB00618	0019186
DB00618	0021201
DB00617	0005027
DB00612	0005044
DB00610	0005468
DB13928	0005148
DB13926	0015290
DB00629	0005044
DB00628	0005433
DB00627	0021187
DB00627	0024298
DB00627	0005347
DB00626	0002307
DB00626	0003085
DB00625	0005109
DB00624	0009421
DB00624	0009047
DB00624	0006823
DB00624	0005387
DB00624	0018555
DB00624	0005152
DB00623	0005485
DB00623	0005090
DB00622	0005044
DB00620	0011786
DB00620	0009410
DB00620	0011508
DB00620	0000004
DB00620	0002572
DB00620	0015898
DB00620	0002471
DB00620	0001198
DB00620	0002400
DB00620	0040698
DB00620	0015614
DB00620	0004967
DB00620	0004855
DB00620	0004857
DB00620	0002081
DB00620	0005848
DB00620	0015253
DB00620	0006955
DB00620	0018906
DB00620	0042458
DB00620	0043789
DB00620	0005480
DB00620	0004126
DB00620	0005301
DB00620	0005306
DB00620	0007915
DB00620	0006684
DB00620	0005377
DB00620	0005324
DB00620	0005328
DB00620	0005348
DB00620	0005340
DB00620	0019801
DB00620	0006572
DB00620	0006594
DB00620	0005265
DB00620	0006554
DB00620	0006545
DB00620	0006547
DB00620	0043455
DB00620	0018479
DB00620	0005083
DB00620	0005093
DB00620	0043233
DB00620	0019558
DB00620	0019338
DB00620	0009960
DB00620	0020283
DB00620	0020108
DB00620	0019122
DB00620	0019198
DB00620	0007179
DB00620	0019013
DB00620	0009691
DB00620	0008383
DB13931	0006875
DB13931	0005338
DB00639	0006014
DB00637	0011786
DB00637	0005642
DB00637	0044212
DB00636	0021187
DB00635	0011786
DB00635	0009410
DB00635	0011508
DB00635	0000004
DB00635	0015898
DB00635	0001198
DB00635	0015614
DB00635	0004967
DB00635	0002081
DB00635	0015253
DB00635	0006955
DB00635	0018906
DB00635	0042458
DB00635	0043789
DB00635	0005480
DB00635	0004126
DB00635	0005301
DB00635	0005306
DB00635	0007915
DB00635	0005377
DB00635	0006594
DB00635	0005265
DB00635	0006545
DB00635	0043455
DB00635	0005083
DB00635	0005093
DB00635	0043233
DB00635	0019338
DB00635	0009960
DB00635	0020108
DB00635	0019122
DB00635	0007179
DB00635	0019013
DB00635	0009691
DB00635	0008383
DB00634	0024343
DB00634	0001249
DB00634	0002307
DB00634	0004773
DB00634	0005808
DB00634	0020283
DB00634	0007019
DB00632	0043653
DB00631	0004967
DB00630	0008159
DB00630	0005382
DB00649	0005109
DB00646	0005886
DB00646	0006014
DB00643	0005996
DB00643	0005746
DB00643	0005654
DB00642	0005233
DB00642	0005112
DB00641	0002277
DB00641	0017773
DB00641	0005347
DB00641	0018473
DB00641	0005098
DB00641	0018328
DB12625	0005148
DB01914	0004946
DB00609	0006052
DB00608	0001943
DB00608	0001601
DB00608	0005920
DB00608	0005921
DB00608	0007915
DB00608	0019558
DB00608	0008383
DB00607	0024313
DB00607	0005970
DB00607	0005545
DB00607	0021201
DB00605	0008143
DB00605	0002471
DB00605	0004857
DB00605	0005306
DB00605	0008383
DB00604	0007186
DB00603	0008159
DB00603	0001410
DB00603	0002447
DB00603	0005133
DB00602	0017137
DB00601	0005970
DB00601	0005545
DB13919	0005044
DB09072	0021107
DB09071	0019137
DB09070	0008159
DB09077	0005072
DB09076	0005002
DB09075	0005279
DB09074	0008170
DB09074	0002229
DB09074	0002087
DB09079	0005233
DB09078	0005086
DB09078	0005075
DB09078	0005034
DB09082	0004849
DB09082	0005607
DB09082	0005002
DB09081	0010788
DB09087	0004247
DB09087	0007186
DB09080	0005002
DB09093	0001249
DB09093	0004854
DB09098	0006909
DB09096	0005480
DB09096	0006554
DB09096	0006547
DB09033	0005101
DB09033	0009960
DB09031	0005445
DB09030	0005098
DB09037	0005233
DB09037	0005191
DB09036	0015564
DB09035	0005233
DB09035	0005191
DB09035	0005097
DB09034	0013600
DB00696	0008000
DB00696	0040797
DB00696	0043537
DB00695	0005044
DB00694	0012883
DB00694	0004967
DB00694	0017858
DB00694	0018874
DB00694	0005055
DB09039	0018150
DB09038	0005148
DB11348	0008159
DB11348	0005298
DB11362	0015924
DB09043	0005148
DB09047	0001051
DB09046	0012104
DB09046	0006536
DB09046	0019193
DB09045	0005148
DB11359	0005709
DB11359	0003014
DB09051	0009659
DB09050	0005247
DB09054	0018906
DB09053	0018876
DB09053	0020547
DB11363	0005233
DB11365	0002203
DB09060	0006939
DB09065	0005109
DB09063	0005233
DB09068	0002009
DB09114	0009971
DB00776	0005384
DB09113	0009971
DB00775	0005542
DB09112	0018754
DB00774	0005044
DB00773	0005447
DB00773	0008433
DB09118	0011794
DB00772	0003471
DB00771	0009172
DB00771	0005052
DB00770	0011514
DB00770	0005362
DB00770	0007345
DB00770	0008542
DB00780	0002050
DB09121	0008383
DB00788	0008143
DB00788	0021146
DB00788	0008000
DB00788	0002471
DB00788	0004857
DB00788	0005306
DB00788	0008383
DB09125	0001909
DB09125	0003019
DB00787	0004609
DB00787	0005770
DB00787	0005700
DB00787	0005609
DB00787	0043653
DB09122	0005314
DB00783	0008159
DB00783	0001932
DB00783	0001410
DB00783	0005387
DB09128	0002009
DB09128	0005090
DB00782	0004247
DB00781	0002307
DB00781	0004795
DB00781	0003085
DB00781	0005247
DB00781	0020283
DB00791	0011508
DB00790	0005044
DB00799	0005083
DB00798	0040732
DB00798	0002307
DB00798	0004926
DB00798	0004789
DB00798	0004652
DB00798	0005945
DB00798	0005898
DB00798	0020920
DB00798	0006670
DB00798	0006552
DB00798	0021201
DB00797	0022430
DB00797	0011057
DB00797	0005385
DB00795	0005101
DB00795	0008383
DB00794	0016532
DB00794	0005754
DB00794	0005384
DB00794	0005027
DB00793	0001461
DB00793	0001405
DB00793	0005984
DB00792	0011786
DB00792	0005642
DB00792	0005492
DB00792	0007448
DB00792	0006004
DB09143	0005341
DB09146	0000328
DB12789	0041526
DB00738	0005459
DB00738	0019121
DB00735	0001461
DB00735	0001405
DB00735	0005984
DB00734	0024612
DB00734	0005090
DB00731	0005148
DB00730	0005996
DB00730	0005988
DB00730	0005746
DB00730	0005654
DB00730	0042458
DB00730	0018500
DB12710	0005746
DB12710	0005654
DB12710	0005090
DB00749	0008143
DB00749	0008383
DB00748	0011786
DB00748	0005709
DB00748	0005642
DB00748	0005492
DB00748	0005324
DB00748	0007448
DB00748	0006004
DB00747	0011786
DB00747	0004773
DB00747	0005709
DB00747	0005555
DB00747	0004247
DB00747	0005052
DB00747	0006004
DB00747	0020283
DB00745	0021107
DB00744	0004784
DB00744	0004765
DB00742	0009468
DB00742	0009061
DB00742	0006875
DB00742	0006684
DB00741	0011786
DB00741	0009410
DB00741	0011508
DB00741	0001461
DB00741	0001405
DB00741	0000004
DB00741	0002572
DB00741	0015898
DB00741	0002471
DB00741	0001198
DB00741	0002400
DB00741	0015614
DB00741	0002307
DB00741	0004967
DB00741	0004872
DB00741	0004855
DB00741	0004857
DB00741	0004795
DB00741	0004773
DB00741	0005984
DB00741	0002081
DB00741	0004577
DB00741	0015253
DB00741	0005642
DB00741	0006955
DB00741	0003085
DB00741	0005538
DB00741	0006814
DB00741	0042458
DB00741	0043789
DB00741	0005480
DB00741	0004126
DB00741	0041095
DB00741	0006604
DB00741	0005301
DB00741	0005306
DB00741	0007915
DB00741	0006684
DB00741	0005377
DB00741	0005328
DB00741	0019801
DB00741	0006594
DB00741	0005265
DB00741	0006554
DB00741	0006545
DB00741	0006547
DB00741	0043455
DB00741	0005101
DB00741	0005083
DB00741	0043233
DB00741	0019558
DB00741	0019338
DB00741	0009960
DB00741	0020283
DB00741	0020108
DB00741	0019122
DB00741	0007179
DB00741	0019013
DB00741	0009691
DB00741	0008383
DB00740	0004976
DB00759	0001249
DB00759	0003781
DB00759	0001125
DB00759	0001080
DB00759	0002258
DB00759	0004854
DB00759	0005961
DB00759	0005976
DB00759	0005888
DB00759	0005834
DB00759	0005777
DB00759	0006921
DB00759	0005683
DB00759	0004277
DB00759	0004264
DB00759	0005247
DB00759	0005249
DB00759	0005119
DB00759	0019633
DB00759	0019359
DB00759	0019360
DB00759	0006019
DB00759	0019186
DB00759	0021201
DB00758	0041656
DB00758	0005542
DB00758	0006809
DB00755	0012883
DB00754	0005754
DB00752	0002009
DB00751	0005642
DB00768	0011786
DB00768	0005642
DB00768	0005324
DB00766	0041879
DB00766	0004652
DB00766	0005972
DB00766	0005970
DB00766	0005945
DB00766	0030602
DB00766	0005545
DB00766	0020920
DB00766	0005247
DB00766	0021201
DB09102	0005231
DB00764	0011786
DB00764	0004784
DB00764	0004765
DB00764	0005480
DB00764	0006554
DB00764	0006547
DB00764	0019558
DB09101	0005109
DB00763	0004425
DB00762	0041448
DB00762	0006047
DB00761	0002203
DB00761	0003019
DB00760	0001316
DB00760	0040732
DB00760	0006913
DB00760	0006670
DB00760	0018059
DB09104	0002203
DB09104	0004247
DB09104	0007186
DB00707	0005233
DB00707	0007576
DB00706	0010811
DB00705	0005109
DB00704	0011122
DB00703	0001744
DB00703	0005338
DB00701	0005109
DB00700	0005044
DB00709	0005109
DB00719	0011786
DB00719	0005709
DB00719	0005642
DB00719	0005492
DB00719	0005324
DB00719	0007448
DB00719	0006004
DB00717	0008159
DB00717	0001932
DB00717	0001410
DB00717	0005387
DB00717	0005133
DB00716	0005642
DB00715	0008114
DB00715	0001942
DB00715	0001247
DB00715	0002009
DB00715	0002050
DB00715	0005383
DB00715	0005146
DB00714	0005180
DB00713	0024313
DB00713	0002258
DB00713	0005961
DB00713	0005970
DB00713	0005545
DB00713	0021201
DB00712	0008143
DB00712	0008383
DB00711	0004802
DB00711	0016566
DB00711	0005761
DB00711	0017137
DB00710	0008159
DB00710	0001566
DB00726	0002050
DB00725	0004247
DB00725	0005052
DB00724	0002954
DB00723	0005468
DB00722	0005044
DB00722	0005068
DB12399	0008143
DB11087	0001794
DB11087	0003482
DB11087	0003471
DB11098	0003019
DB11098	0004247
DB11098	0007186
DB11093	0008159
DB11093	0005298
DB11089	0001860
DB11089	0001356
DB11089	0002203
DB13694	0001650
DB13694	0009688
DB00376	0001945
DB00376	0005180
DB00375	0021187
DB00374	0015924
DB00384	0005044
DB00383	0004247
DB00381	0005098
DB00381	0005044
DB00381	0006021
DB12354	0008143
DB00389	0004425
DB00389	0005364
DB00388	0011786
DB00388	0021146
DB00388	0004872
DB00388	0005709
DB00388	0005642
DB00388	0003014
DB00388	0005538
DB00388	0005324
DB00388	0006004
DB00387	0001945
DB00387	0005180
DB00385	0001187
DB00394	0011786
DB00394	0003014
DB00394	0006314
DB00394	0006004
DB00393	0005099
DB00391	0005090
DB00390	0004981
DB00390	0017863
DB12366	0009662
DB00399	0008159
DB00399	0005382
DB00399	0005298
DB00399	0043455
DB00398	0015075
DB00398	0005086
DB00397	0011786
DB00397	0005709
DB00397	0005642
DB00397	0003014
DB00397	0005324
DB00397	0006004
DB00396	0008159
DB00396	0001410
DB00396	0002447
DB00396	0005133
DB11063	0006733
DB11061	0006733
DB11060	0006733
DB00339	0044684
DB00339	0006052
DB00338	0001126
DB00338	0006896
DB00338	0004247
DB00338	0019610
DB00338	0007186
DB00335	0005044
DB00335	0005068
DB00334	0024612
DB00334	0024613
DB00334	0002009
DB00334	0005090
DB00332	0011786
DB00332	0003781
DB00332	0004849
DB00332	0005002
DB00331	0005148
DB00330	0006052
DB12319	0002144
DB13643	0013600
DB00349	0016532
DB00348	0010161
DB00347	0005027
DB00346	0010811
DB01677	0005083
DB00344	0002050
DB00343	0004981
DB00343	0005044
DB00343	0006021
DB00342	0011786
DB00342	0005709
DB00342	0005642
DB00342	0005324
DB00342	0006004
DB00342	0044212
DB00341	0011786
DB00341	0005709
DB00341	0005642
DB00341	0005324
DB00341	0006004
DB00341	0044212
DB00351	0002447
DB00350	0004907
DB00350	0005044
DB00359	0004674
DB00359	0005989
DB00359	0005715
DB00359	0005101
DB00358	0005921
DB00355	0000918
DB00355	0040732
DB00355	0005945
DB00355	0020920
DB00355	0005247
DB00355	0021201
DB01685	0002144
DB00352	0018874
DB00362	0001648
DB00362	0044070
DB00361	0005233
DB00360	0009861
DB12332	0008170
DB00368	0003781
DB00368	0004822
DB00368	0004849
DB00368	0005468
DB00368	0005469
DB00368	0005180
DB01698	0006661
DB00366	0011786
DB00366	0005709
DB00366	0005642
DB00366	0005492
DB00366	0005324
DB00366	0007448
DB00366	0006004
DB00365	0001080
DB00365	0005867
DB00365	0004277
DB00373	0006875
DB00373	0005338
DB00373	0005044
DB00370	0002009
DB13679	0011786
DB13679	0005642
DB13679	0005492
DB13679	0005324
DB13679	0007448
DB13679	0006004
DB00419	0018982
DB00419	0018150
DB00418	0013600
DB00418	0002125
DB00418	0005027
DB00417	0001266
DB00417	0002258
DB00417	0005952
DB00417	0005545
DB00417	0021201
DB00415	0001517
DB00415	0001080
DB00415	0002258
DB00415	0004789
DB00415	0005961
DB00415	0004652
DB00415	0005972
DB00415	0005970
DB00415	0005945
DB00415	0041366
DB00415	0006913
DB00415	0005545
DB00415	0004277
DB00415	0004264
DB00415	0006753
DB00415	0020920
DB00415	0006670
DB00415	0006669
DB00415	0005247
DB00415	0018059
DB00415	0019345
DB00415	0021201
DB00414	0005148
DB00413	0005391
DB00413	0005180
DB00411	0005338
DB00410	0004592
DB00429	0041526
DB00427	0011786
DB00427	0005709
DB00427	0005642
DB00427	0005492
DB00427	0005324
DB00427	0007448
DB00427	0006004
DB00425	0013600
DB00424	0004247
DB00422	0021107
DB00422	0005302
