drugbank_id	mondo_id
DB00421	0003009
DB00421	0005044
DB00420	0011786
DB00420	0024612
DB00420	0005642
DB00420	0005485
DB00420	0005492
DB00420	0005090
DB00420	0007448
DB00420	0019013
DB00420	0008294
DB13735	0005709
DB13735	0003014
DB00438	0000918
DB00438	0004652
DB00438	0005970
DB00438	0005945
DB00438	0005545
DB00438	0020920
DB00438	0006670
DB00438	0018059
DB00438	0021201
DB00437	0002144
DB00436	0005044
DB00435	0022430
DB00435	0005149
DB00434	0011786
DB00434	0005642
DB00434	0005492
DB00434	0007448
DB00433	0005090
DB00432	0021063
DB00432	0015288
DB00431	0001794
DB00431	0003471
DB00431	0004525
DB13749	0002203
DB12417	0005148
DB12412	0005148
DB00448	0001126
DB00448	0004247
DB00448	0019610
DB00448	0007186
DB00447	0003781
DB00447	0001110
DB00447	0002186
DB00447	0005247
DB00447	0005249
DB00447	0021201
DB00446	0000827
DB00446	0024472
DB00446	0001316
DB00446	0004795
DB00446	0006956
DB00446	0005619
DB00446	0018059
DB00445	0004989
DB00444	0004967
DB00443	0011786
DB00443	0009410
DB00443	0011508
DB00443	0001461
DB00443	0001405
DB00443	0000004
DB00443	0002572
DB00443	0015898
DB00443	0002471
DB00443	0001198
DB00443	0002400
DB00443	0015614
DB00443	0004967
DB00443	0004855
DB00443	0004857
DB00443	0005984
DB00443	0002081
DB00443	0005848
DB00443	0015253
DB00443	0006955
DB00443	0018906
DB00443	0042458
DB00443	0043789
DB00443	0005480
DB00443	0004126
DB00443	0006605
DB00443	0005301
DB00443	0005306
DB00443	0007915
DB00443	0006684
DB00443	0005377
DB00443	0005328
DB00443	0019801
DB00443	0006594
DB00443	0005265
DB00443	0006554
DB00443	0006545
DB00443	0006547
DB00443	0043455
DB00443	0018479
DB00443	0005083
DB00443	0005093
DB00443	0043233
DB00443	0019558
DB00443	0019338
DB00443	0009960
DB00443	0020108
DB00443	0019122
DB00443	0007179
DB00443	0019013
DB00443	0009691
DB00443	0008383
DB00441	0008170
DB00441	0005233
DB00441	0006047
DB00440	0002307
DB00440	0005247
DB00440	0019345
DB00440	0019121
DB01708	0007915
DB00408	0004985
DB00408	0005090
DB00406	0006014
DB00405	0011786
DB00405	0005642
DB00405	0005492
DB00405	0005324
DB00405	0007448
DB00405	0006004
DB00404	0001942
DB00404	0041086
DB00404	0005383
DB00402	0013600
DB00401	0005044
DB00400	0000242
DB00400	0001461
DB00400	0001405
DB00400	0005984
DB00496	0006624
DB00495	0005109
DB11160	0011786
DB11160	0005642
DB11160	0005492
DB11160	0005324
DB11160	0007448
DB11160	0006004
DB11156	0005746
DB11156	0005654
DB12498	0000430
DB11186	0011786
DB11186	0005709
DB11186	0003014
DB11186	0006004
DB11181	0004868
DB11181	0002203
DB11181	0005555
DB11181	0004247
DB11181	0005052
DB11181	0020283
DB00459	0005083
DB00458	0002050
DB00457	0005044
DB00456	0005247
DB00456	0005249
DB00456	0021201
DB00455	0011786
DB00455	0005709
DB00455	0005642
DB00455	0005324
DB00455	0006004
DB00455	0044212
DB01783	0006661
DB00451	0021187
DB00451	0002108
DB00451	0005420
DB00451	0005397
DB00451	0018612
DB00451	0009718
DB00461	0008143
DB00461	0008383
DB00460	0005417
DB11105	0004795
DB11105	0020283
DB11100	0024343
DB11100	0005083
DB00469	0005578
DB00468	0005920
DB00467	0001080
DB00467	0004277
DB00467	0005247
DB00465	0005642
DB00464	0008638
DB00463	0013600
DB00463	0005754
DB00463	0005027
DB00472	0008114
DB00472	0024613
DB00472	0002009
DB00472	0002050
DB00472	0005452
DB00472	0005383
DB00471	0011786
DB00471	0004784
DB00471	0004765
DB11118	0045011
DB11118	0024343
DB11118	0005083
DB11110	0008159
DB11110	0002203
DB11110	0005298
DB00479	0040732
DB00479	0041850
DB00479	0041825
DB00479	0004789
DB00479	0004652
DB00479	0005970
DB00479	0005945
DB00479	0006753
DB00479	0020920
DB00479	0006670
DB00479	0005246
DB00479	0021201
DB00477	0024612
DB00477	0005485
DB00477	0005090
DB00477	0008294
DB00476	0001942
DB00476	0002009
DB00476	0005546
DB00475	0004247
DB00475	0005433
DB00475	0041086
DB00475	0006642
DB00475	0005052
DB00482	0008143
DB00482	0005306
DB00482	0008383
DB00481	0008159
DB00480	0018881
DB00480	0018876
DB11126	0005298
DB12459	0008170
DB12459	0005233
DB00489	0004981
DB00488	0008170
DB00485	0005970
DB00485	0005545
DB00485	0021201
DB00484	0006875
DB00484	0006604
DB00484	0005338
DB00494	0005180
DB00493	0001316
DB00493	0004854
DB00493	0004652
DB00493	0005970
DB00493	0004471
DB00493	0006753
DB00493	0006670
DB00493	0018059
DB00493	0021201
DB00492	0005044
DB00491	0005148
DB00490	0001942
DB12465	0005044
DB11132	0004247
DB11132	0007186
DB00537	0045031
DB00537	0001797
DB00537	0040732
DB00537	0001080
DB00537	0004795
DB00537	0002186
DB00537	0004652
DB00537	0005945
DB00537	0005619
DB00537	0005545
DB00537	0041095
DB00537	0020920
DB00537	0005280
DB00537	0005119
DB00537	0019345
DB00537	0006032
DB00537	0021201
DB00536	0018556
DB00535	0005545
DB00533	0008143
DB00533	0008000
DB00533	0008383
DB00532	0041284
DB00532	0005384
DB00532	0005027
DB00531	0004989
DB00531	0005072
DB00531	0005062
DB00531	0009691
DB00531	0008380
DB00530	0005233
DB00530	0006047
DB00548	0006604
DB00547	0005480
DB00547	0006554
DB00547	0006547
DB00547	0019558
DB00545	0009688
DB00544	0021063
DB00544	0002954
DB00544	0041448
DB00544	0006047
DB00543	0002050
DB00542	0005044
DB00541	0011508
DB00541	0004967
DB00541	0018906
DB00541	0005212
DB00541	0005072
DB00541	0007243
DB00541	0019004
DB00540	0002050
DB12523	0011786
DB12523	0024332
DB00559	0015924
DB00559	0005149
DB00559	0005100
DB00557	0011786
DB00557	0005642
DB00557	0005492
DB00557	0007448
DB00555	0016532
DB00555	0005027
DB00554	0008143
DB00554	0008383
DB00552	0018935
DB00551	0005247
DB00550	0004425
DB00550	0006996
DB00567	0005545
DB00567	0005280
DB00567	0021201
DB00564	0024612
DB00564	0016532
DB00564	0005754
DB00564	0016372
DB00564	0005384
DB00564	0005027
DB00564	0008599
DB00563	0011508
DB00563	0002629
DB00563	0004967
DB00563	0018944
DB00563	0004379
DB00563	0005083
DB00563	0008903
DB00563	0007243
DB00563	0009691
DB00563	0008383
DB00571	0004981
DB00571	0003233
DB00571	0006500
DB00571	0005044
DB00571	0005045
DB00570	0011508
DB00570	0018944
DB00570	0004379
DB00570	0005447
DB00570	0005055
DB00570	0009691
DB13879	0005231
DB13878	0005231
DB13873	0021187
DB13873	0017773
DB13873	0005347
DB13874	0018874
DB00509	0021187
DB00508	0005485
DB01839	0006733
DB00505	0001126
DB00505	0004247
DB00503	0005231
DB00503	0005109
DB00502	0005485
DB00502	0005090
DB00502	0007661
DB00501	0001126
DB00501	0016586
DB00501	0019610
DB00501	0007186
DB00500	0008143
DB00500	0008383
DB00519	0005044
DB00518	0044346
DB00517	0001126
DB00517	0004247
DB00515	0008170
DB00514	0011786
DB00514	0021146
DB00514	0005709
DB00514	0003014
DB00514	0006004
DB00512	0024313
DB00512	0005970
DB00512	0005545
DB00512	0006669
DB00511	0004981
DB00511	0005009
DB00528	0005044
DB00526	0041448
DB00525	0001699
DB00525	0000242
DB00525	0001461
DB00525	0001405
DB00525	0005984
DB00525	0005915
DB00524	0005044
DB00521	0006875
DB00521	0005338
DB00521	0005044
DB00520	0001648
DB00520	0044070
DB09477	0005044
DB09477	0005009
DB11783	0005044
DB09481	0002203
DB09481	0004247
DB09481	0007186
DB09488	0011786
DB09488	0005709
DB09488	0005642
DB09488	0005324
DB09488	0006004
DB11799	0005109
DB11792	0005362
DB11793	0002087
DB11793	0018364
DB09494	0009971
DB11742	0011786
DB11742	0044212
DB11757	0005180
DB11750	0005480
DB11750	0006605
DB09449	0002203
DB11767	0008383
DB09462	0002203
DB11770	0005044
DB11703	0018876
DB11701	0005609
DB11738	0005044
DB11739	0001126
DB11737	0005233
DB09552	0004795
DB09561	0000313
DB09564	0005015
DB09568	0005347
DB09559	0005233
DB11828	0006244
DB11827	0005148
DB11824	0005148
DB11820	0001444
DB09517	0001356
DB09517	0001239
DB11800	0005086
DB11817	0008383
DB11812	0008903
DB09198	0005148
DB09154	0005709
DB09154	0003014
DB09154	0004247
DB09154	0007186
DB09152	0022430
DB09167	0002009
DB09183	0005231
DB09230	0005044
DB09235	0005044
DB00897	0013600
DB00896	0020283
DB00894	0004379
DB00891	0015614
DB09229	0005044
DB12872	0024574
DB11560	0002144
DB09242	0001134
DB09241	0001117
DB09245	0002050
DB09244	0002050
DB09248	0002050
DB09247	0002050
DB09254	0002050
DB09258	0005279
DB11563	0019148
DB09262	0006624
DB09267	0008159
DB09265	0005148
DB11574	0005231
DB11575	0005231
DB00859	0010200
DB00859	0009067
DB00859	0008383
DB00858	0007254
DB00857	0001461
DB00857	0001405
DB00857	0005984
DB00857	0005915
DB00853	0002501
DB00852	0011786
DB00852	0021146
DB00852	0005709
DB00852	0005642
DB00852	0003014
DB00852	0005324
DB00852	0006004
DB00851	0005191
DB00850	0041086
DB00850	0005090
DB12834	0002154
DB12834	0005316
DB00869	0006875
DB00869	0005338
DB00865	0011122
DB00863	0001126
DB00863	0019610
DB00863	0007186
DB00862	0005362
DB00861	0008143
DB00861	0008383
DB09206	0005044
DB00860	0011786
DB00860	0009410
DB00860	0011508
DB00860	0010030
DB00860	0002771
DB00860	0000004
DB00860	0002572
DB00860	0015898
DB00860	0002471
DB00860	0001198
DB00860	0002400
DB00860	0015614
DB00860	0002307
DB00860	0004967
DB00860	0004926
DB00860	0004855
DB00860	0004857
DB00860	0004802
DB00860	0004773
DB00860	0002081
DB00860	0004577
DB00860	0017853
DB00860	0005848
DB00860	0015253
DB00860	0015243
DB00860	0005642
DB00860	0006955
DB00860	0018906
DB00860	0003085
DB00860	0006814
DB00860	0043789
DB00860	0005480
DB00860	0004126
DB00860	0006604
DB00860	0005301
DB00860	0005306
DB00860	0007915
DB00860	0006684
DB00860	0005377
DB00860	0005328
DB00860	0019801
DB00860	0006594
DB00860	0005265
DB00860	0006554
DB00860	0006545
DB00860	0006547
DB00860	0043455
DB00860	0018479
DB00860	0019735
DB00860	0005101
DB00860	0005083
DB00860	0005093
DB00860	0043233
DB00860	0019558
DB00860	0018229
DB00860	0019338
DB00860	0009960
DB00860	0020283
DB00860	0020108
DB00860	0019121
DB00860	0019122
DB00860	0019198
DB00860	0007179
DB00860	0019013
DB00860	0009691
DB00860	0008383
DB09205	0005362
DB09205	0008364
DB00879	0005109
DB00878	0002508
DB00877	0018876
DB00877	0005086
DB00877	0006277
DB00876	0005044
DB09213	0008143
DB09213	0021146
DB09213	0008383
DB00875	0005090
DB09212	0008383
DB00874	0011786
DB00874	0021146
DB00874	0005709
DB00874	0003014
DB09211	0008889
DB00873	0004773
DB00873	0005642
DB00873	0006814
DB00873	0006604
DB00873	0006651
DB00873	0020283
DB00871	0003781
DB00871	0004849
DB00871	0006733
DB00888	0011508
DB00888	0008903
DB00888	0009691
DB09223	0005090
DB00885	0011786
DB00885	0005642
DB00884	0008159
DB00884	0005382
DB00884	0005298
DB09221	0004247
DB09228	0015053
DB00882	0021124
DB00881	0005044
DB00880	0005044
DB00890	0001932
DB00890	0001410
DB12865	0006964
DB12863	0015796
DB12864	0005459
DB00816	0003781
DB00816	0004849
DB00814	0008143
DB00814	0008383
DB00811	0001577
DB00811	0005231
DB00810	0001945
DB00810	0005180
DB00819	0001744
DB00819	0005338
DB00829	0002125
DB00829	0005526
DB00829	0005433
DB00829	0006642
DB00829	0005027
DB00828	0005247
DB00827	0005247
DB00825	0024343
DB00825	0005915
DB00820	0005362
DB00820	0005149
DB00820	0010811
DB00839	0005148
DB00838	0005480
DB00838	0006554
DB00838	0006547
DB00838	0019558
DB00835	0011786
DB00835	0005642
DB00835	0005492
DB00835	0005324
DB00835	0007448
DB00835	0006004
DB00834	0041526
DB00833	0002258
DB00833	0005545
DB00833	0005247
DB00833	0005249
DB00833	0021201
DB00832	0005027
DB00831	0005090
DB00830	0011122
DB00849	0005754
DB00849	0005027
DB00848	0005645
DB00848	0005654
DB00847	0016239
DB00846	0005480
DB00846	0006554
DB00846	0006547
DB00846	0019558
DB00845	0041751
DB00845	0018824
DB00845	0005124
DB00842	0006642
DB12829	0006052
DB00804	0005052
DB00803	0004795
DB00803	0020920
DB00800	0001133
DB00809	0005555
DB00808	0005044
DB09270	0005009
DB11591	0011786
DB11591	0005492
DB09274	0005920
DB09274	0005921
DB09279	0005044
DB09276	0008383
DB11586	0005231
DB09281	0004247
DB09281	0007186
DB09287	0002203
DB09287	0006733
DB11596	0001700
DB09297	0005231
DB09296	0005231
DB09299	0005109
DB09351	0006875
DB09351	0005338
DB09350	0001794
DB09350	0003482
DB09350	0003471
DB09353	0024343
DB09357	0002406
DB09357	0004568
DB09357	0041008
DB09357	0005093
DB11660	0006875
DB11660	0005338
DB09389	0008159
DB11698	0005148
DB00979	0005555
DB00978	0003781
DB00978	0005247
DB00977	0008159
DB00977	0001932
DB00977	0001410
DB00976	0025598
DB00976	0005972
DB00976	0005867
DB00975	0004981
DB00974	0001566
DB00973	0021187
DB00973	0018328
DB00973	0008863
DB09310	0013187
DB00972	0011786
DB00972	0005642
DB00972	0005324
DB00972	0006004
DB00971	0024343
DB00971	0005915
DB00970	0018944
DB00970	0005447
DB00970	0005212
DB00970	0019004
DB11626	0018078
DB11622	0004868
DB11622	0002203
DB11620	0005298
DB11620	0043455
DB00988	0001945
DB00988	0005468
DB00988	0005180
DB00987	0012883
DB00987	0004967
DB00987	0018874
DB00986	0004247
DB00986	0005002
DB09321	0001461
DB09321	0001405
DB09321	0004872
DB09321	0005984
DB09321	0005915
DB09321	0005538
DB09321	0006547
DB00983	0004849
DB00983	0004784
DB00983	0004765
DB00982	0005044
DB00981	0005338
DB09325	0024298
DB09324	0004789
DB09324	0005945
DB09324	0005545
DB09324	0020920
DB09324	0021201
DB11637	0041806
DB11638	0005136
DB11635	0001751
DB11633	0005657
DB11633	0019136
DB11632	0005180
DB11630	0005586
DB11630	0005096
DB00999	0005044
DB00998	0008000
DB00997	0008170
DB00997	0011508
DB00997	0002629
DB00997	0004989
DB00997	0004967
DB00997	0002108
DB00997	0018906
DB00997	0004379
DB00997	0018874
DB00997	0005072
DB00997	0005055
DB00997	0008903
DB00997	0007243
DB00997	0008433
DB00997	0019004
DB00996	0041052
DB00996	0005391
DB00995	0008383
DB00994	0001711
DB00994	0001548
DB00994	0002307
DB00994	0004795
DB00994	0003085
DB00994	0005247
DB00994	0020283
DB00993	0008383
DB00991	0008143
DB00991	0008383
DB11644	0019065
DB12975	0005920
DB12975	0005921
DB11642	0021107
DB11640	0018556
DB09345	0001461
DB09345	0001405
DB09345	0004872
DB09345	0004795
DB09345	0005984
DB09345	0005538
DB09345	0006547
DB09343	0021063
DB11656	0004966
DB11656	0004247
DB00939	0008143
DB00939	0008383
DB00938	0004849
DB00938	0004784
DB00938	0004765
DB00937	0011122
DB00936	0011786
DB00936	0008143
DB00936	0045011
DB00936	0001795
DB00936	0024343
DB00936	0001461
DB00936	0002400
DB00936	0005984
DB00936	0005709
DB00936	0008383
DB00934	0002050
DB00934	0041086
DB00933	0005090
DB00932	0005109
DB00949	0016532
DB00949	0005027
DB00948	0000265
DB00948	0001080
DB00948	0004277
DB00948	0004264
DB00948	0005247
DB00948	0021201
DB00946	0000831
DB00946	0005068
DB00945	0008143
DB00945	0021146
DB00945	0008000
DB00945	0005709
DB00945	0005068
DB00945	0008383
DB00943	0005109
DB00942	0005180
DB00940	0001126
DB00940	0004247
DB00959	0011786
DB00959	0009410
DB00959	0011508
DB00959	0024332
DB00959	0000004
DB00959	0002572
DB00959	0015898
DB00959	0002471
DB00959	0001198
DB00959	0002400
DB00959	0015614
DB00959	0004967
DB00959	0004855
DB00959	0004857
DB00959	0002081
DB00959	0005848
DB00959	0015253
DB00959	0006955
DB00959	0018906
DB00959	0042458
DB00959	0043789
DB00959	0005480
DB00959	0004126
DB00959	0005301
DB00959	0005306
DB00959	0007915
DB00959	0006684
DB00959	0005377
DB00959	0005324
DB00959	0005328
DB00959	0019801
DB00959	0006594
DB00959	0005265
DB00959	0006554
DB00959	0006545
DB00959	0006547
DB00959	0043455
DB00959	0018479
DB00959	0005083
DB00959	0005093
DB00959	0043233
DB00959	0019558
DB00959	0019338
DB00959	0009960
DB00959	0020108
DB00959	0019122
DB00959	0007179
DB00959	0019013
DB00959	0009691
DB00959	0008383
DB00958	0008170
DB00957	0008159
DB00957	0001932
DB00957	0001410
DB00956	0011786
DB00956	0005709
DB00956	0003014
DB00954	0003781
DB00954	0002258
DB00954	0005867
DB00954	0005545
DB00954	0005249
DB00954	0021201
DB00953	0008000
DB00952	0008000
DB00951	0040753
DB00951	0006052
DB00950	0011786
DB00950	0005642
DB00950	0005324
DB00950	0044212
DB11608	0010604
DB12930	0002050
DB00968	0005044
DB00967	0011786
DB00967	0005709
DB00967	0005642
DB00967	0005324
DB00967	0006526
DB00967	0006004
DB00967	0044212
DB00966	0005098
DB00966	0005044
DB00964	0005338
DB00962	0024376
DB00960	0005044
DB09304	0002050
DB09303	0015905
DB09303	0018328
DB09302	0015905
DB11613	0005231
DB11614	0011786
DB11614	0005492
DB11611	0006733
DB00905	0001334
DB00905	0006875
DB00905	0005338
DB00902	0011786
DB00902	0005642
DB00902	0005492
DB00902	0007448
DB00902	0019013
DB00901	0003781
DB00901	0004822
DB00901	0004849
DB00900	0005109
DB00908	0004981
DB00908	0005136
DB00917	0041526
DB00916	0000918
DB00916	0024412
DB00916	0024389
DB00916	0002154
DB00916	0006604
DB00916	0005316
DB00916	0006669
DB00916	0021201
DB00915	0001945
DB00915	0005180
DB00912	0005148
DB00911	0002154
DB00911	0005316
DB00919	0001080
DB00919	0004277
DB00918	0008000
DB00928	0018881
DB00927	0001126
DB00927	0006896
DB00927	0019610
DB00927	0007186
DB00922	0005009
DB00921	0005530
DB00920	0005642
DB06043	0018078
DB06016	0024612
DB06016	0005090
DB06014	0010679
DB08626	0000257
DB11989	0001444
DB11988	0000451
DB11992	0005148
DB11945	0019210
DB11950	0005148
DB11964	0004247
DB11964	0007186
DB11901	0008315
DB11915	0010096
DB11929	0005231
DB11921	0010679
DB08941	0011057
DB08941	0005385
DB08941	0008364
DB08934	0005231
DB08933	0001461
DB08933	0001405
DB08933	0005984
DB08932	0015924
DB08936	0011786
DB08936	0005709
DB08936	0005642
DB08936	0005324
DB08936	0006004
DB07615	0011786
DB07615	0005348
DB08949	0019975
DB08962	0005148
DB08961	0005009
DB07637	0004425
DB08902	0016595
DB08900	0015183
DB08906	0011786
DB08905	0004379
DB08904	0005306
DB08904	0009960
DB08904	0008383
DB08903	0041806
DB08903	0006052
DB08909	0004739
DB08908	0005314
DB08907	0005148
DB08913	0008315
DB08912	0005191
DB08911	0005191
DB08917	0001356
DB08918	0002009
DB08931	0015924
DB08931	0013024
DB08930	0005109
DB08922	0005090
DB06366	0006244
DB06372	0016168
DB08980	0024644
DB08984	0008143
DB08993	0006052
DB06335	0005148
DB05015	0000430
DB08998	0002050
DB05016	0010679
DB05018	0010526
DB06401	0008159
DB06412	0015909
DB06412	0015253
DB06402	0041879
DB06402	0004652
DB06403	0015924
DB06415	0009971
DB06413	0021107
DB06414	0005109
DB05197	0001126
DB06480	0002203
DB05168	0018364
DB05109	0008170
DB05109	0005060
DB05109	0005058
DB06439	0009971
DB06470	0013600
DB06470	0005433
DB07402	0008143
DB07402	0005306
DB07402	0008383
DB06168	0016168
DB06168	0007727
DB06168	0019434
DB06168	0018088
DB06176	0000430
DB06186	0005191
DB06193	0011508
DB06196	0019623
DB08795	0024355
DB08799	0011786
DB08799	0005642
DB08799	0005492
DB08799	0007448
DB08799	0006004
DB08797	0021146
DB06144	0005090
DB06147	0007019
DB06148	0002009
DB07477	0008143
DB06151	0003781
DB06151	0004822
DB06151	0018741
DB06151	0019065
DB06155	0011122
DB06152	0005385
DB06149	0024313
DB08816	0005542
DB08815	0024613
DB08815	0005090
DB08819	0006875
DB08819	0005338
DB08823	0003471
DB08822	0005044
DB08828	0005341
DB08827	0018328
DB08826	0019402
DB08841	0021187
DB08836	0005044
DB08806	0001126
DB08806	0019610
DB08806	0007186
DB08808	0005041
DB08808	0005044
DB06282	0011786
DB06282	0005324
DB06282	0044212
DB06285	0008159
DB06290	0005231
DB06292	0005148
DB06243	0005459
DB06237	0005362
DB08899	0008315
DB06255	0005298
DB06255	0043455
DB06268	0015924
DB06266	0008903
DB06267	0005362
DB06273	0015564
DB06273	0008383
DB06202	0008159
DB08865	0005233
DB06203	0005148
DB08864	0005109
DB06201	0016532
DB08871	0005060
DB08875	0015277
DB08875	0005086
DB06211	0006939
DB06212	0006802
DB08873	0005231
DB06207	0010811
DB08868	0005314
DB08867	0007886
DB06209	0005542
DB08882	0005148
DB08880	0005301
DB08880	0008383
DB08886	0004967
DB08885	0004728
DB08885	0041448
DB08885	0005417
DB08885	0041093
DB06217	0004981
DB08879	0007915
DB06215	0001356
DB06216	0024612
DB06216	0005090
DB08877	0020076
DB06219	0021201
DB08890	0005052
DB08893	0006624
DB08897	0005002
DB08896	0011719
DB08896	0041448
DB08895	0008383
DB06760	0009114
DB06761	0009971
DB06756	0004737
DB06756	0006032
DB06759	0000878
DB06774	0041052
DB06774	0021667
DB06767	0005709
DB06768	0005480
DB06768	0006554
DB06768	0006547
DB06766	0005642
DB06769	0018906
DB06786	0005480
DB06786	0006554
DB06786	0006547
DB06786	0019558
DB06783	0041996
DB06777	0012672
DB06791	0019933
DB06791	0020479
DB06794	0002313
DB06794	0019085
DB06788	0000088
DB06710	0009421
DB06715	0011786
DB06715	0005709
DB06718	0019623
DB06723	0001126
DB06723	0004247
DB06723	0007186
DB06736	0008143
DB06736	0006763
DB06736	0005306
DB06736	0008383
DB06701	0005302
DB06702	0006624
DB06700	0002009
DB06708	0005920
DB04145	0021187
DB04145	0019975
DB04145	0007972
DB06799	0005247
DB05578	0005233
DB05578	0005036
DB05521	0005231
DB05528	0018328
DB06811	0008638
DB06810	0005447
DB06815	0024343
DB06813	0000430
DB06817	0005109
DB06823	0009067
DB06820	0001461
DB06820	0001405
DB06820	0005984
DB06820	0005915
DB06826	0006875
DB06826	0005338
DB06824	0010200
DB06824	0005086
DB04272	0021146
DB05271	0005391
DB05271	0005180
DB05295	0005298
DB05294	0015075
DB05229	0015924
DB05246	0005027
DB05239	0005191
DB06590	0041879
DB06590	0005972
DB06590	0005945
DB06590	0005545
DB06590	0020920
DB06594	0002009
DB06595	0018874
DB06595	0020333
DB06595	0020334
DB05265	0004247
DB05259	0005301
DB06589	0005086
DB06589	0018078
DB06643	0008159
DB06643	0024650
DB06643	0005298
DB05311	0019623
DB06637	0005301
DB06654	0005180
DB05316	0005180
DB06655	0005148
DB06674	0005306
DB06674	0005101
DB06674	0008383
DB05336	0016595
DB06602	0004802
DB06612	0004802
DB06616	0006115
DB06626	0005086
DB05351	0004247
DB05351	0007186
DB06684	0002009
DB06685	0005314
DB06691	0011786
DB06691	0005709
DB06691	0005642
DB06691	0005492
DB06691	0005324
DB06691	0007448
DB06691	0006004
DB06698	0007972
DB05381	0008143
DB05381	0018874
